Employee_ID,Employee_Name,Job_Title,Hire_Date,Salary,Work_Location,Employment_Status
10355,Deepak,Content Writer,29-04-2013,141547,Coimbatore,Resigned
10356,Komal,System Administrator,10-11-2018,295249,San Francisco,Retired
10357,Raj,HR Manager,27-10-2011,215093,Indore,On Leave
10358,Tina,Legal Advisor,03-09-2016,49925,Mumbai,Internship
10360,Anita,Technical Architect,18-04-2007,237529,Ahmedabad,On Leave
10361,Amit,Project Coordinator,30-06-2002,201523,Mumbai,Internship
10362,Pooja,Customer Support Specialist,04-12-2005,18314,Thiruvananthapuram,Full-Time
10365,Anita,IT Support,01-11-2017,246256,Singapore,Probation
10366,Vivek,Financial Analyst,14-06-2014,258115,Lucknow,Contract
10368,Kavita,Project Coordinator,24-07-2021,46904,Ahmedabad,Probation
10369,Harsh,Intern,01-11-2014,272764,Dubai,Probation
10370,Kavita,Recruiter,14-10-2011,84138,Hyderabad,Resigned
10371,Nitin,Chief Executive Officer (CEO),27-09-2022,243076,Paris,Terminated
10372,Pooja,Marketing Executive,15-06-2001,84412,Sydney,Part-Time
10373,Mohit,Cloud Engineer,06-06-2017,173189,Singapore,Internship
10374,Seema,Content Writer,25-09-2020,19488,Sydney,Resigned
10375,Sanjay,Team Lead,30-10-2002,22161,San Francisco,Freelance
10376,Divya,Software Engineer,10-11-2020,228970,Sydney,On Leave
10377,Ravi,Chief Executive Officer (CEO),24-05-2024,92054,Indore,Full-Time
10378,Sunil,Marketing Executive,04-04-2006,44506,Berlin,Full-Time
10380,Rakesh,Customer Support Specialist,14-12-2013,217076,Paris,Probation
10381,Arjun,Legal Advisor,21-05-2025,86386,Coimbatore,Resigned
10382,Rakesh,Data Analyst,19-04-2001,222640,Toronto,Internship
10383,Alok,Intern,23-05-2008,222960,Delhi,Resigned
10384,Ravi,Team Lead,04-07-2025,189801,New York,Resigned
10385,Vivek,UI/UX Designer,02-10-2010,189606,Bengaluru,On Leave
10386,Rakesh,Customer Support Specialist,06-03-2023,132230,Jaipur,Probation
10387,Ritu,Software Engineer,26-09-2000,180445,Pune,Part-Time
10388,Sonali,Project Coordinator,06-05-2007,52614,Noida,Probation
10389,Pooja,Research Scientist,21-11-2020,298337,Mumbai,On Leave
10390,Anjali,HR Manager,27-09-2023,292740,Nagpur,Terminated
10391,Priya,Accountant,16-12-2010,100881,Dubai,Probation
10392,Amit,Chief Financial Officer (CFO),25-04-2006,238494,Toronto,Full-Time
10393,Amit,UI/UX Designer,26-04-2009,55146,Dubai,Probation
10394,Deepak,Chief Executive Officer (CEO),15-09-2024,76630,Toronto,Freelance
10395,Swati,HR Manager,05-08-2012,85486,Mumbai,Contract
10396,Rohan,Product Manager,08-10-2019,118939,Paris,Full-Time
10397,Tina,Team Lead,03-03-2017,144124,Bengaluru,Full-Time
10398,Akash,Software Engineer,19-08-2024,227318,Berlin,Retired
10399,Komal,Cloud Engineer,06-10-2019,26074,Pune,Terminated
10400,Ritu,Machine Learning Engineer,22-12-2024,259109,Chandigarh,Part-Time
10402,Karan,Business Analyst,05-09-2021,184175,Indore,Contract
10403,Anjali,HR Manager,13-04-2025,27285,Chennai,Internship
10404,Varun,Chief Technology Officer (CTO),01-12-2007,156484,New York,Contract
10405,Pankaj,Cloud Engineer,08-09-2010,37511,Kolkata,Terminated
10407,Rohan,Product Manager,07-04-2012,154901,Kolkata,Retired
10408,Swati,Team Lead,29-01-2024,19218,New York,On Leave
10409,Kavita,IT Support,09-01-2019,164562,Singapore,Freelance
10410,Harsh,Content Writer,30-09-2011,178209,Pune,Part-Time
10411,Sneha,Legal Advisor,03-06-2025,73386,Gurgaon,Probation
10413,Alok,Product Manager,18-04-2003,204173,Sydney,Contract
10414,Anita,Legal Advisor,07-05-2018,39634,Delhi,On Leave
10416,Anjali,Technical Architect,03-09-2016,164936,Jaipur,On Leave
10417,Akash,Data Analyst,10-01-2022,37193,Paris,Part-Time
10418,Tina,Content Writer,06-06-2001,119343,San Francisco,Retired
10419,Gaurav,HR Manager,16-10-2012,67151,Toronto,Internship
10420,Swati,Accountant,19-04-2023,131135,Mumbai,Full-Time
10421,Swati,Graphic Designer,25-11-2005,155643,San Francisco,Full-Time
10422,Pooja,IT Support,05-11-2012,233074,San Francisco,Retired
10423,Rekha,Quality Assurance Engineer,19-08-2017,297840,Indore,Part-Time
10424,Sanjay,Machine Learning Engineer,16-04-2006,252802,Jaipur,Resigned
10425,Pooja,Product Manager,30-05-2013,79685,Mumbai,Part-Time
10426,Meena,Financial Analyst,21-04-2002,297182,Lucknow,Terminated
10429,Varun,Product Manager,12-12-2024,165768,Ahmedabad,On Leave
10430,Sonali,Sales Manager,12-02-2023,194109,Singapore,Terminated
10431,Harsh,Accountant,18-06-2006,232932,London,On Leave
10432,Raj,Intern,30-05-2004,130824,Kolkata,Contract
10433,Sunil,Accountant,23-05-2005,65947,London,Terminated
10434,Nitin,DevOps Engineer,16-05-2016,243453,Toronto,Probation
10435,Sunil,Machine Learning Engineer,03-09-2002,264033,Paris,Full-Time
10436,Amit,Marketing Executive,04-04-2007,106435,Singapore,Internship
10437,Deepak,Recruiter,01-09-2004,263712,Thiruvananthapuram,Retired
10438,Jyoti,Graphic Designer,06-01-2016,297445,Indore,Resigned
10439,Maya,Data Analyst,28-06-2022,275766,Noida,On Leave
10441,Kavita,Technical Architect,12-12-2017,172287,Toronto,Full-Time
10442,Pallavi,HR Manager,16-04-2014,22996,Coimbatore,Freelance
10443,Harsh,Quality Assurance Engineer,16-11-2015,262594,Singapore,Full-Time
10444,Alok,Chief Technology Officer (CTO),12-10-2016,218231,Chennai,Full-Time
10447,Pooja,Recruiter,07-05-2025,121975,Paris,Resigned
10448,Neha,Data Analyst,13-09-2021,166334,San Francisco,Full-Time
10450,Jyoti,IT Support,04-08-2002,77831,Chandigarh,Part-Time
10451,Manoj,Data Analyst,28-07-2022,79749,Chennai,Resigned
10452,Raj,Graphic Designer,18-12-2005,253139,Lucknow,Freelance
10455,Deepak,Financial Analyst,22-11-2016,18077,Gurgaon,Probation
10457,Meena,Machine Learning Engineer,08-06-2005,89348,Hyderabad,Full-Time
10458,Karan,Quality Assurance Engineer,10-11-2004,263514,Gurgaon,Retired
10459,Sneha,Recruiter,19-07-2005,175470,Tokyo,Internship
10460,Priya,HR Manager,26-10-2005,142193,Nagpur,Probation
10461,Sneha,Marketing Executive,30-12-2010,284513,Kolkata,Internship
10462,Rahul,Chief Financial Officer (CFO),29-11-2014,176520,Kolkata,Terminated
10463,Rohan,DevOps Engineer,27-12-2007,165506,Ahmedabad,Retired
10464,Swati,Customer Support Specialist,06-01-2021,277385,Gurgaon,Probation
10465,Farhan,Data Analyst,03-02-2015,71614,New York,Part-Time
10466,Farhan,Financial Analyst,07-11-2017,175949,Chennai,Retired
10467,Swati,Intern,03-03-2018,77000,Kolkata,Resigned
10468,Rakesh,Financial Analyst,28-03-2009,169549,Gurgaon,Retired
10469,Raj,Graphic Designer,16-01-2005,173316,Sydney,Internship
10470,Komal,Product Manager,24-08-2001,57016,Toronto,Retired
10471,Neha,Accountant,02-10-2019,227196,Lucknow,Contract
10472,Pooja,Product Manager,21-03-2018,102583,Mumbai,Internship
10473,Suresh,Operations Manager,11-03-2021,259920,Paris,Full-Time
10476,Arjun,IT Support,21-11-2011,83130,Gurgaon,Contract
10477,Anjali,Product Manager,12-02-2007,105565,Pune,Terminated
10478,Rohan,Legal Advisor,28-09-2012,145537,Lucknow,Part-Time
10479,Raj,Chief Executive Officer (CEO),26-03-2004,30508,London,Freelance
10480,Suresh,Content Writer,10-04-2003,149914,Indore,Retired
10481,Suresh,Chief Technology Officer (CTO),07-04-2004,272771,London,Retired
10482,Meena,Research Scientist,31-12-2022,223916,Hyderabad,Part-Time
10483,Anjali,Chief Executive Officer (CEO),11-03-2014,17617,Mumbai,On Leave
10484,Sunil,Research Scientist,22-12-2002,68730,Nagpur,Retired
10486,Maya,DevOps Engineer,24-02-2010,268275,Ahmedabad,Resigned
10488,Sonali,Chief Financial Officer (CFO),07-01-2023,261460,Berlin,Terminated
10489,Sneha,System Administrator,23-02-2019,187554,Singapore,Contract
10490,Sakshi,Team Lead,01-04-2015,189460,Paris,Terminated
10492,Anita,Customer Support Specialist,09-03-2019,108238,Paris,Resigned
10493,Pankaj,Chief Financial Officer (CFO),25-06-2010,20651,Noida,Full-Time
10494,Tina,Technical Architect,01-09-2019,297838,Coimbatore,Freelance
10495,Suresh,Content Writer,23-07-2013,197115,Hyderabad,Resigned
10496,Rohan,Sales Manager,17-03-2006,79304,Delhi,Part-Time
10497,Kavita,Chief Technology Officer (CTO),27-07-2004,271767,San Francisco,Internship
10498,Pooja,Financial Analyst,01-12-2018,165160,Singapore,Contract
10499,Tina,Technical Architect,06-02-2002,272389,Chennai,Internship
10500,Vivek,Business Analyst,10-08-2021,296015,San Francisco,On Leave
10502,Pooja,Recruiter,25-12-2014,141695,Jaipur,On Leave
10503,Rakesh,Chief Financial Officer (CFO),12-07-2000,156526,New York,On Leave
10504,Sonali,Financial Analyst,23-05-2016,126984,Berlin,Internship
10505,Divya,Marketing Executive,12-04-2010,276714,Mumbai,On Leave
10507,Rohan,Chief Executive Officer (CEO),26-04-2015,215630,Kolkata,Resigned
10508,Ravi,Product Manager,07-08-2004,37747,Kolkata,Probation
10509,Anjali,Project Coordinator,17-09-2001,105562,Ahmedabad,Part-Time
10510,Sneha,Marketing Executive,06-04-2025,212869,Chennai,Full-Time
10511,Rakesh,Quality Assurance Engineer,15-04-2000,155514,Gurgaon,Freelance
10512,Vikas,Project Coordinator,15-09-2014,90070,Berlin,On Leave
10513,Deepak,Financial Analyst,09-07-2025,222544,Nagpur,Terminated
10514,Swati,UI/UX Designer,05-12-2003,250945,Tokyo,Contract
10515,Nisha,Financial Analyst,27-07-2019,167691,San Francisco,On Leave
10516,Swati,Marketing Executive,20-06-2020,63700,London,Freelance
10517,Jyoti,Technical Architect,23-07-2018,165946,San Francisco,Contract
10518,Jyoti,UI/UX Designer,23-05-2023,181180,Jaipur,On Leave
10519,Anjali,Chief Executive Officer (CEO),07-03-2018,277598,London,Terminated
10521,Chirag,Machine Learning Engineer,12-07-2020,64719,Ahmedabad,On Leave
10522,Nitin,Marketing Executive,24-04-2022,19531,Lucknow,Terminated
10524,Nitin,Operations Manager,19-10-2025,149087,Coimbatore,Full-Time
10525,Seema,Chief Technology Officer (CTO),15-01-2004,289055,Bengaluru,Contract
10526,Manoj,Sales Manager,30-03-2022,184975,Berlin,On Leave
10527,Lokesh,Chief Technology Officer (CTO),01-11-2012,200676,Lucknow,Internship
10528,Sonali,Graphic Designer,20-12-2020,223462,Tokyo,Internship
10529,Arjun,Business Analyst,19-10-2010,17505,Noida,On Leave
10530,Rakesh,Accountant,09-10-2025,145177,Chandigarh,Retired
10531,Ritu,Product Manager,02-08-2022,298714,Toronto,On Leave
10533,Sonali,Customer Support Specialist,14-01-2024,122104,Singapore,Freelance
10534,Sanjay,Product Manager,14-02-2009,42815,Delhi,Resigned
10535,Arjun,Customer Support Specialist,14-01-2008,225560,Dubai,Retired
10536,Maya,DevOps Engineer,05-02-2004,146023,Singapore,Freelance
10537,Vivek,Recruiter,11-12-2004,212961,Sydney,Probation
10538,Komal,Customer Support Specialist,15-02-2020,192602,Bengaluru,On Leave
10539,Mohit,Sales Manager,11-10-2002,292930,Chandigarh,Terminated
10540,Pallavi,Chief Technology Officer (CTO),11-11-2009,116605,Delhi,Retired
10542,Raj,DevOps Engineer,17-03-2000,73495,Paris,Retired
10544,Swati,Machine Learning Engineer,17-09-2018,205290,Paris,Internship
10545,Chirag,Intern,23-06-2021,131675,New York,Probation
10546,Nitin,Project Coordinator,06-11-2016,185508,Lucknow,Retired
10547,Priya,Recruiter,14-04-2018,171373,Delhi,Part-Time
10548,Sonali,Cloud Engineer,17-03-2002,134125,Kolkata,Resigned
10549,Komal,Content Writer,30-09-2006,120027,Sydney,Freelance
10550,Sunil,Chief Financial Officer (CFO),04-10-2022,187754,New York,Internship
10551,Lokesh,HR Manager,27-11-2011,104783,Chennai,Terminated
10552,Sonali,Financial Analyst,30-03-2011,30655,Kolkata,Retired
10553,Shreya,Accountant,27-05-2023,247365,San Francisco,Terminated
10555,Anita,Customer Support Specialist,17-05-2010,258810,Tokyo,Resigned
10556,Karan,Chief Executive Officer (CEO),17-01-2020,145784,Ahmedabad,Probation
10557,Gaurav,Chief Financial Officer (CFO),30-12-2003,165852,Bengaluru,Freelance
10558,Shreya,Team Lead,02-02-2011,80106,Coimbatore,Contract
10559,Maya,HR Manager,02-02-2003,161628,Nagpur,Full-Time
10560,Amit,Business Analyst,06-12-2018,35765,Lucknow,Probation
10561,Rekha,Financial Analyst,24-08-2003,63427,Chennai,Internship
10562,Sneha,Operations Manager,05-10-2003,283103,Chandigarh,On Leave
10563,Amit,Graphic Designer,30-03-2001,280229,Lucknow,Retired
10564,Anjali,Chief Financial Officer (CFO),26-04-2006,184211,Thiruvananthapuram,Part-Time
10566,Rekha,Product Manager,08-04-2007,254014,Tokyo,On Leave
10568,Suresh,Graphic Designer,16-02-2018,142478,Berlin,Internship
10569,Anita,Machine Learning Engineer,05-01-2017,206540,Kolkata,Terminated
10570,Alok,Project Coordinator,04-02-2011,291090,Lucknow,Contract
10571,Priya,Legal Advisor,22-04-2001,241235,Lucknow,Full-Time
10573,Alok,Product Manager,23-02-2009,256130,Kolkata,Terminated
10575,Sanjay,DevOps Engineer,16-06-2006,267866,Delhi,Full-Time
10577,Seema,Recruiter,22-09-2005,227661,Singapore,Probation
10578,Rekha,Data Analyst,14-01-2017,55116,Singapore,Contract
10579,Rohan,Operations Manager,23-05-2011,192392,London,Freelance
10580,Alok,Cloud Engineer,19-01-2019,59831,Mumbai,Part-Time
10581,Priya,Financial Analyst,07-01-2025,81531,Tokyo,Internship
10582,Vikas,Data Analyst,13-05-2020,39540,Delhi,On Leave
10583,Rekha,HR Manager,05-11-2023,174454,Chennai,Freelance
10585,Maya,Sales Manager,08-05-2001,32811,Coimbatore,Probation
10587,Shreya,Research Scientist,20-03-2009,113005,Nagpur,Terminated
10589,Divya,Customer Support Specialist,06-11-2001,130149,Nagpur,Resigned
10590,Komal,Intern,07-08-2003,279319,Berlin,On Leave
10591,Vikas,Operations Manager,05-03-2002,116796,New York,Full-Time
10592,Neha,DevOps Engineer,13-09-2014,202948,Chandigarh,Resigned
10593,Sunil,Legal Advisor,29-12-2013,41856,Berlin,Terminated
10594,Priya,Business Analyst,17-06-2011,62334,Indore,On Leave
10595,Lokesh,Marketing Executive,06-12-2024,76225,Paris,Contract
10596,Anita,Chief Technology Officer (CTO),22-05-2014,107901,Indore,Contract
10598,Priya,Financial Analyst,12-07-2013,121715,Noida,Part-Time
10599,Karan,System Administrator,03-11-2012,122103,Berlin,Internship
10601,Rakesh,Accountant,09-05-2017,267270,Chennai,Probation
10602,Chirag,DevOps Engineer,04-05-2018,209413,Pune,Full-Time
10603,Sanjay,Software Engineer,09-06-2011,173306,Coimbatore,Retired
10605,Mohit,Technical Architect,23-08-2003,123841,Tokyo,Resigned
10606,Sakshi,UI/UX Designer,10-09-2008,188600,Berlin,Retired
10607,Chirag,Legal Advisor,28-11-2025,169612,Paris,Probation
10608,Sakshi,Content Writer,19-01-2019,66209,Mumbai,Freelance
10609,Rahul,Software Engineer,02-06-2020,121569,Paris,Probation
10610,Ishita,Financial Analyst,13-04-2003,136402,Nagpur,Probation
10611,Rakesh,IT Support,19-02-2012,233329,Noida,Contract
10612,Farhan,Quality Assurance Engineer,15-07-2002,210864,Pune,Internship
10614,Sonali,Research Scientist,18-09-2019,88709,Hyderabad,Terminated
10615,Divya,Accountant,10-10-2010,39869,Noida,Contract
10616,Karan,Business Analyst,16-06-2025,293382,Delhi,Internship
10617,Sanjay,Financial Analyst,15-02-2004,106240,Toronto,Internship
10618,Pooja,Data Analyst,06-03-2010,66643,New York,Retired
10619,Anjali,Team Lead,12-04-2004,216570,Thiruvananthapuram,Resigned
10620,Ravi,Customer Support Specialist,26-12-2025,240524,Nagpur,Internship
10621,Kavita,IT Support,28-03-2010,270654,Chandigarh,Full-Time
10622,Neha,Software Engineer,28-06-2006,144369,Indore,Part-Time
10623,Sakshi,Customer Support Specialist,17-03-2011,65273,Hyderabad,Freelance
10624,Pallavi,Chief Financial Officer (CFO),30-08-2016,25581,Singapore,Terminated
10626,Mohit,Project Coordinator,13-06-2007,151936,Kolkata,Freelance
10627,Sneha,System Administrator,06-08-2000,132344,Indore,Contract
10628,Ritu,Product Manager,22-01-2011,94761,Singapore,Freelance
10629,Jyoti,Cloud Engineer,11-02-2012,244196,Delhi,Contract
10630,Sunil,Marketing Executive,04-02-2010,156949,Gurgaon,Contract
10631,Gaurav,Quality Assurance Engineer,07-10-2022,249329,Sydney,Retired
10633,Sunil,Customer Support Specialist,14-11-2006,143049,Coimbatore,Retired
10634,Pooja,Chief Financial Officer (CFO),24-03-2011,55106,Lucknow,Probation
10635,Ajay,Quality Assurance Engineer,19-11-2013,73166,Mumbai,Terminated
10636,Vikas,Intern,13-08-2001,210291,Gurgaon,Probation
10637,Seema,Chief Executive Officer (CEO),02-05-2004,206828,Berlin,Probation
10638,Sunil,Software Engineer,17-03-2018,194292,Jaipur,Freelance
10639,Sakshi,Accountant,20-07-2009,95936,Gurgaon,On Leave
10640,Ishita,Customer Support Specialist,10-10-2013,296457,Jaipur,Full-Time
10641,Pooja,Chief Executive Officer (CEO),19-06-2003,288982,Ahmedabad,Resigned
10642,Vivek,Project Coordinator,13-05-2000,297795,Tokyo,On Leave
10643,Vikas,Legal Advisor,13-11-2012,232086,Chandigarh,Resigned
10645,Pallavi,Legal Advisor,23-09-2015,207509,Thiruvananthapuram,Contract
10646,Maya,Chief Executive Officer (CEO),17-04-2008,165155,Berlin,Terminated
10647,Deepak,Legal Advisor,03-12-2002,122952,Coimbatore,Retired
10648,Seema,Quality Assurance Engineer,21-08-2004,184900,Bengaluru,Retired
10649,Vikas,Quality Assurance Engineer,02-03-2010,18227,Toronto,Resigned
10651,Sonali,Product Manager,03-06-2009,195271,Bengaluru,Full-Time
10652,Komal,Chief Technology Officer (CTO),09-02-2021,60085,San Francisco,Freelance
10653,Deepak,Chief Technology Officer (CTO),19-03-2024,221867,Delhi,On Leave
10654,Ravi,IT Support,01-12-2008,126284,Noida,Part-Time
10656,Karan,Operations Manager,30-10-2013,150922,Mumbai,On Leave
10657,Seema,Chief Technology Officer (CTO),28-03-2001,189721,Noida,Full-Time
10658,Akash,DevOps Engineer,06-02-2004,150331,London,Part-Time
10659,Lokesh,Recruiter,09-01-2010,64213,Delhi,On Leave
10660,Lokesh,Chief Financial Officer (CFO),26-01-2001,192308,Jaipur,Freelance
10661,Ravi,Research Scientist,05-05-2015,76867,Indore,Part-Time
10662,Karan,Operations Manager,17-09-2021,154365,Jaipur,Contract
10665,Alok,Product Manager,14-08-2010,123933,Mumbai,Freelance
10666,Kavita,Accountant,12-08-2002,61302,Nagpur,Internship
10667,Jyoti,Customer Support Specialist,10-04-2007,87218,Sydney,Internship
10668,Gaurav,Project Coordinator,21-03-2006,152976,Delhi,Terminated
10669,Seema,DevOps Engineer,26-11-2003,289870,Mumbai,Internship
10670,Komal,Accountant,25-08-2014,50395,New York,Resigned
10671,Deepak,Graphic Designer,08-01-2014,235996,Ahmedabad,Contract
10672,Karan,Research Scientist,06-11-2023,280274,Kolkata,Internship
10673,Vikas,Data Analyst,04-06-2001,245177,Chandigarh,Full-Time
10674,Pankaj,Intern,21-05-2011,144168,Ahmedabad,Terminated
10676,Jyoti,Software Engineer,23-10-2014,228954,Indore,Full-Time
10677,Rakesh,Graphic Designer,04-11-2022,154726,New York,Part-Time
10678,Neha,Cloud Engineer,27-08-2001,153361,Singapore,Freelance
10679,Priya,Research Scientist,21-05-2024,76833,Berlin,Resigned
10680,Vivek,Intern,02-06-2013,174269,Indore,Retired
10681,Seema,Cloud Engineer,26-08-2000,103872,Hyderabad,On Leave
10682,Ravi,Technical Architect,03-11-2003,247943,Bengaluru,Freelance
10683,Ravi,Project Coordinator,20-01-2001,181611,Gurgaon,Freelance
10684,Tina,UI/UX Designer,11-07-2020,128710,Gurgaon,Resigned
10685,Sakshi,Team Lead,14-03-2004,208090,Paris,Internship
10686,Shreya,Research Scientist,25-07-2005,239944,Thiruvananthapuram,Terminated
10687,Anita,Software Engineer,04-03-2013,228276,Singapore,Contract
10688,Manoj,Project Coordinator,19-10-2012,263046,Coimbatore,Probation
10689,Sunil,Content Writer,13-06-2015,91349,Sydney,Part-Time
10690,Maya,Team Lead,08-12-2005,124475,Mumbai,Terminated
10691,Mohit,Team Lead,11-10-2008,221927,Paris,Probation
10692,Ravi,Team Lead,26-03-2021,184846,San Francisco,Resigned
10694,Sunil,UI/UX Designer,03-02-2013,216070,Jaipur,Full-Time
10696,Suresh,Graphic Designer,24-03-2016,134399,Gurgaon,Retired
10697,Sonali,Cloud Engineer,18-05-2004,265737,Gurgaon,On Leave
